transaction_id,customer_id,date,amount,service_type
T0002607,C00748,4/8/2025,41.16,Bills
T0002608,C00840,1/4/2025,56.42,Bills
T0002609,C02850,3/31/2025,101.45,Savings
T0002610,C01076,3/12/2024,13.45,Savings
T0002611,C01186,6/2/2024,79.83,Savings
T0002612,C02145,9/22/2024,256.76,Transfers
T0002613,C00142,4/1/2025,34.88,Transfers
T0002614,C00612,3/13/2025,44.82,Transfers
T0002615,C00124,2/8/2024,51.03,Transfers
T0002616,C02267,6/24/2025,69.06,Transfers
T0002617,C01678,4/11/2024,68.25,Lending
T0002618,C01280,9/22/2024,55.93,Transfers
T0002619,C00535,9/7/2024,89.39,Transfers
T0002620,C02758,5/12/2024,30.92,Transfers
T0002621,C01456,3/26/2025,48.9,Savings
T0002622,C02186,4/23/2024,140.73,Airtime
T0002623,C00996,4/14/2024,23.68,Bills
T0002624,C00304,5/13/2024,56.04,Lending
T0002625,C01011,3/14/2025,31.38,Lending
T0002626,C02779,2/26/2025,139.17,Savings
T0002627,C01796,9/14/2024,108.78,Transfers
T0002628,C01292,2/13/2025,62.14,Bills
T0002629,C02287,5/29/2024,66.13,Bills
T0002630,C01010,2/10/2025,31.59,Transfers
T0002631,C00294,6/21/2025,47.49,Bills
T0002632,C01771,3/28/2024,117.86,Transfers
T0002633,C01646,6/25/2024,182.17,Transfers
T0002634,C01360,1/26/2025,44.51,Lending
T0002635,C00860,7/29/2024,150.26,Transfers
T0002636,C00302,4/28/2024,63.28,Transfers
T0002637,C01769,5/25/2024,45.95,Transfers
T0002638,C00516,5/14/2025,131.92,Airtime
T0002639,C01246,7/29/2024,86.08,Transfers
T0002640,C00945,4/1/2024,16.43,Bills
T0002641,C01127,9/1/2024,139.88,Transfers
T0002642,C01622,10/22/2024,28.35,Airtime
T0002643,C00019,6/10/2024,40.54,Transfers
T0002644,C01467,5/29/2024,40.29,Lending
T0002645,C00483,4/11/2024,85.57,Bills
T0002646,C00061,2/5/2024,24.19,Savings
T0002647,C02555,12/9/2024,38.58,Airtime
T0002648,C01855,1/12/2024,122.51,Savings
T0002649,C00412,2/13/2024,52.76,Bills
T0002650,C01370,12/12/2024,47.62,Transfers
T0002651,C00689,1/22/2025,15.82,Transfers
T0002652,C00990,2/2/2024,34.28,Bills
T0002653,C02491,11/28/2024,38.09,Savings
T0002654,C02743,11/4/2024,51.89,Airtime
T0002655,C02452,6/17/2024,30.15,Airtime
T0002656,C00768,5/28/2025,51.6,Lending
T0002657,C02159,1/20/2024,40.78,Lending
T0002658,C01156,1/17/2024,234.23,Airtime
T0002659,C01059,8/26/2024,38.47,Transfers
T0002660,C01827,2/8/2024,46.34,Bills
T0002661,C01074,5/18/2024,26.4,Transfers
T0002662,C01434,5/14/2025,66.57,Transfers
T0002663,C01098,10/8/2024,69.61,Lending
T0002664,C00741,1/8/2025,83.94,Transfers
T0002665,C00321,6/22/2024,57.03,Savings
T0002666,C02560,5/2/2024,109.98,Bills
T0002667,C02750,11/16/2024,40.82,Transfers
T0002668,C02194,7/15/2024,42.56,Airtime
T0002669,C01339,3/7/2024,33.23,Airtime
T0002670,C01142,1/23/2025,59.78,Bills
T0002671,C00432,6/9/2024,78,Savings
T0002672,C02053,6/2/2025,24.74,Transfers
T0002673,C00114,2/6/2024,25.01,Transfers
T0002674,C01926,6/9/2024,94.9,Transfers
T0002675,C00375,7/14/2024,45.59,Transfers
T0002676,C01275,1/7/2024,36.13,Lending
T0002677,C00992,5/21/2025,29.29,Transfers
T0002678,C01998,6/10/2024,33.67,Bills
T0002679,C01894,10/6/2024,55.25,Airtime
T0002680,C02518,1/27/2024,71.94,Transfers
T0002681,C00297,1/10/2024,53.26,Bills
T0002682,C00630,7/15/2024,84.79,Bills
T0002683,C00621,8/29/2024,126.72,Lending
T0002684,C00241,11/1/2024,50.17,Bills
T0002685,C01024,3/7/2024,64.49,Transfers
T0002686,C01419,11/14/2024,42.5,Transfers
T0002687,C02515,3/31/2024,73.25,Transfers
T0002688,C01416,4/4/2024,232.35,Transfers
T0002689,C02856,6/2/2025,59.24,Transfers
T0002690,C00253,2/9/2025,52.69,Transfers
T0002691,C02877,7/24/2024,81.17,Lending
T0002692,C01808,4/9/2025,43.89,Savings
T0002693,C00974,2/24/2024,56.07,Savings
T0002694,C00416,12/8/2024,38.37,Bills
T0002695,C02551,6/25/2025,140.2,Transfers
T0002696,C01315,2/17/2025,51.03,Transfers
T0002697,C00732,1/19/2024,36.31,Transfers
T0002698,C00032,4/21/2025,126.48,Bills
T0002699,C00803,2/1/2024,59.08,Bills
T0002700,C00528,1/20/2024,39.67,Savings
T0002701,C00933,6/22/2025,88.23,Bills
T0002702,C01671,5/14/2024,29.95,Transfers
T0002703,C00232,4/16/2024,48.39,Transfers
T0002704,C01105,1/13/2025,95.43,Transfers
T0002705,C02503,7/21/2024,60.11,Bills
T0002706,C02825,3/30/2024,39.24,Airtime
T0002707,C01299,6/11/2024,56.14,Transfers
T0002708,C01009,8/13/2024,86.36,Transfers
T0002709,C02674,2/23/2024,42.63,Bills
T0002710,C00443,6/25/2025,119.68,Transfers
T0002711,C00914,3/17/2024,29.57,Bills
T0002712,C01448,3/19/2024,83.95,Bills
T0002713,C02603,1/17/2025,148.36,Transfers
T0002714,C02300,1/19/2025,51.58,Bills
T0002715,C00306,8/17/2024,119.33,Transfers
T0002716,C00864,3/20/2025,31.11,Transfers
T0002717,C01770,12/4/2024,42.54,Transfers
T0002718,C01586,3/21/2024,45.92,Savings
T0002719,C01847,1/21/2024,42.15,Airtime
T0002720,C01368,2/1/2025,66.96,Bills
T0002721,C01723,9/15/2024,60.58,Airtime
T0002722,C01074,11/10/2024,25.7,Bills
T0002723,C00357,2/27/2024,86.31,Airtime
T0002724,C00945,10/28/2024,50.77,Transfers
T0002725,C00457,4/26/2025,39.4,Transfers
T0002726,C01769,11/22/2024,86.23,Bills
T0002727,C01683,3/12/2025,50.53,Transfers
T0002728,C00615,9/30/2024,45.11,Transfers
T0002729,C01645,4/27/2024,71.28,Savings
T0002730,C01706,3/18/2024,71.44,Bills
T0002731,C00569,10/2/2024,57.88,Bills
T0002732,C02431,4/22/2024,38.78,Transfers
T0002733,C00156,1/9/2025,74.89,Savings
T0002734,C00664,5/15/2024,8.55,Transfers
T0002735,C00590,1/20/2024,124.84,Airtime
T0002736,C00115,3/10/2024,83.95,Transfers
T0002737,C01340,6/23/2024,40.19,Savings
T0002738,C00453,4/28/2025,36.47,Transfers
T0002739,C00248,2/4/2024,24.51,Bills
T0002740,C01985,2/4/2024,43.19,Bills
T0002741,C01545,9/15/2024,133.13,Transfers
T0002742,C02016,1/11/2024,51.42,Lending
T0002743,C01453,2/2/2025,80.02,Transfers
T0002744,C02160,6/17/2024,63.32,Lending
T0002745,C01170,11/5/2024,88.97,Airtime
T0002746,C02706,5/28/2025,26.52,Transfers
T0002747,C01609,2/4/2024,33.06,Transfers
T0002748,C02345,5/2/2025,52.5,Transfers
T0002749,C00084,10/2/2024,91.38,Savings
T0002750,C02025,3/8/2024,68.5,Airtime
T0002751,C01011,1/13/2025,34.72,Savings
T0002752,C00602,11/10/2024,114.07,Bills
T0002753,C01621,7/25/2024,161.91,Airtime
T0002754,C01033,4/5/2024,47.27,Airtime
T0002755,C01952,6/26/2024,31.79,Savings
T0002756,C02386,3/12/2025,33.63,Savings
T0002757,C01461,9/12/2024,95.52,Transfers
T0002758,C01306,9/30/2024,97.14,Savings
T0002759,C01415,1/14/2025,77.69,Bills
T0002760,C02173,3/15/2024,44.17,Airtime
T0002761,C00333,4/7/2025,53.28,Bills
T0002762,C00116,9/10/2024,49.06,Lending
T0002763,C00158,10/29/2024,95.7,Airtime
T0002764,C02925,1/23/2025,51.13,Bills
T0002765,C02783,4/30/2025,27.01,Bills
T0002766,C02080,4/9/2025,142.56,Transfers
T0002767,C01201,8/16/2024,36.45,Bills
T0002768,C02000,5/26/2024,69.53,Bills
T0002769,C00800,8/6/2024,109.86,Airtime
T0002770,C00495,6/23/2024,69.08,Lending
T0002771,C00814,6/14/2024,70.65,Airtime
T0002772,C01596,1/25/2025,86.76,Savings
T0002773,C02988,12/12/2024,47.25,Transfers
T0002774,C00054,6/26/2024,56.96,Transfers
T0002775,C00547,1/3/2024,21.74,Bills
T0002776,C00492,9/26/2024,51.81,Airtime
T0002777,C02680,9/21/2024,70.53,Savings
T0002778,C02979,6/26/2024,71.1,Savings
T0002779,C01023,6/6/2025,36.6,Bills
T0002780,C02613,4/24/2025,167.35,Transfers
T0002781,C01240,2/4/2024,172.7,Lending
T0002782,C02737,3/13/2025,120.49,Bills
T0002783,C01560,3/24/2025,32.21,Lending
T0002784,C00664,11/3/2024,15.56,Transfers
T0002785,C00158,2/17/2024,53.45,Transfers
T0002786,C01440,1/23/2024,38.37,Transfers
T0002787,C01188,5/25/2024,88.67,Transfers
T0002788,C02244,3/29/2025,17.49,Transfers
T0002789,C02749,4/6/2025,46.26,Savings
T0002790,C02543,5/8/2024,95.04,Savings
T0002791,C02407,6/9/2024,38.36,Transfers
T0002792,C00045,6/27/2025,74.82,Lending
T0002793,C01603,3/1/2025,28.61,Bills
T0002794,C02527,3/29/2024,52.49,Lending
T0002795,C02204,6/19/2025,72.08,Lending
T0002796,C01774,7/28/2024,75.11,Bills
T0002797,C01612,4/5/2025,26.34,Transfers
T0002798,C02925,5/23/2024,16.66,Transfers
T0002799,C00207,2/4/2024,24.9,Airtime
T0002800,C00388,12/27/2024,43.2,Savings
T0002801,C00642,5/6/2025,121.93,Transfers
T0002802,C02175,5/2/2024,79.23,Transfers
T0002803,C01590,9/28/2024,125.51,Transfers
T0002804,C00894,2/9/2024,57.38,Transfers
T0002805,C00235,7/24/2024,94.82,Lending
T0002806,C01973,8/17/2024,47.16,Airtime
T0002807,C01468,1/25/2024,34.28,Transfers
T0002808,C01112,8/30/2024,24.94,Bills
T0002809,C02597,8/8/2024,72.86,Transfers
T0002810,C01098,4/8/2025,10.26,Bills
T0002811,C03000,4/4/2024,38.71,Lending
T0002812,C02504,3/16/2024,47.59,Transfers
T0002813,C01191,4/24/2025,204.97,Bills
T0002814,C00593,2/12/2025,49.11,Savings
T0002815,C00938,11/16/2024,158.14,Savings
T0002816,C01317,5/2/2025,66.81,Transfers
T0002817,C00251,4/4/2024,64.17,Savings
T0002818,C02900,1/6/2025,49.38,Savings
T0002819,C00655,2/14/2025,81.71,Transfers
T0002820,C01445,12/17/2024,258.76,Lending
T0002821,C02900,4/13/2024,101.38,Bills
T0002822,C00995,1/10/2025,58.51,Bills
T0002823,C00127,1/22/2025,20.66,Transfers
T0002824,C02796,12/22/2024,98.82,Transfers
T0002825,C01791,3/1/2024,36.24,Transfers
T0002826,C00113,3/26/2025,40.35,Transfers
T0002827,C01932,7/7/2024,89.25,Bills
T0002828,C02314,9/13/2024,19.54,Bills
T0002829,C02146,3/11/2025,25.55,Transfers
T0002830,C00359,4/13/2024,64.38,Airtime
T0002831,C01763,1/26/2025,68.34,Savings
T0002832,C01368,10/9/2024,72.64,Airtime
T0002833,C00369,11/4/2024,22.98,Airtime
T0002834,C01899,1/9/2025,131.74,Bills
T0002835,C01423,8/29/2024,29.57,Bills
T0002836,C02492,10/8/2024,82.37,Lending
T0002837,C00362,12/11/2024,52.08,Airtime
T0002838,C01423,6/23/2025,168.24,Savings
T0002839,C00313,3/21/2024,49.17,Airtime
T0002840,C01570,8/19/2024,178.44,Transfers
T0002841,C00725,8/15/2024,51.22,Bills
T0002842,C01929,4/19/2024,44.18,Transfers
T0002843,C02417,4/14/2025,77.6,Transfers
T0002844,C01969,11/20/2024,75.27,Bills
T0002845,C01209,11/20/2024,41.98,Airtime
T0002846,C00593,5/28/2025,33.75,Transfers
T0002847,C00941,6/15/2025,52.03,Lending
T0002848,C01121,4/21/2024,55.86,Bills
T0002849,C02816,7/12/2024,77.24,Savings
T0002850,C01703,10/21/2024,96.89,Transfers
T0002851,C01727,4/26/2024,29.8,Savings
T0002852,C00595,3/20/2025,62.79,Bills
T0002853,C01361,1/26/2024,85.58,Bills
T0002854,C01699,6/8/2025,89.81,Transfers
T0002855,C00323,6/13/2024,45.57,Lending
T0002856,C01855,1/14/2024,83.72,Savings
T0002857,C02862,5/27/2024,54.23,Savings
T0002858,C02310,2/22/2024,55,Lending
T0002859,C00644,3/23/2024,143.7,Airtime
T0002860,C01348,6/27/2025,126.62,Savings
T0002861,C01736,2/4/2025,54.25,Bills
T0002862,C01682,12/7/2024,116.36,Lending
T0002863,C02057,1/30/2025,98.87,Bills
T0002864,C01978,1/18/2024,59.14,Bills
T0002865,C01848,11/29/2024,124.44,Transfers
T0002866,C00343,8/6/2024,62.65,Bills
T0002867,C02538,9/3/2024,38.91,Bills
T0002868,C01285,2/22/2025,54.35,Transfers
T0002869,C02926,5/9/2025,88.15,Bills
T0002870,C01575,1/10/2025,89.27,Savings
T0002871,C02912,3/30/2025,51.71,Transfers
T0002872,C00120,12/4/2024,57.94,Lending
T0002873,C02346,12/20/2024,57.02,Airtime
T0002874,C01607,8/24/2024,254.8,Airtime
T0002875,C01960,3/21/2024,55.8,Airtime
T0002876,C00143,3/20/2024,52.65,Transfers
T0002877,C02838,5/26/2024,16.31,Transfers
T0002878,C01251,6/11/2024,46.74,Lending
T0002879,C02843,7/16/2024,158.23,Bills
T0002880,C01652,3/12/2024,29.79,Bills
T0002881,C00424,6/16/2025,73.13,Savings
T0002882,C00170,12/25/2024,20.95,Savings
T0002883,C02310,9/17/2024,187.12,Bills
T0002884,C01637,9/11/2024,122.63,Transfers
T0002885,C00433,1/30/2025,59.29,Transfers
T0002886,C02939,3/14/2025,138.45,Transfers
T0002887,C02068,12/19/2024,72.7,Bills
T0002888,C01763,3/21/2024,24.7,Bills
T0002889,C00775,5/27/2025,23.96,Transfers
T0002890,C01782,11/13/2024,39.41,Transfers
T0002891,C00968,1/4/2024,88.49,Transfers
T0002892,C00914,5/9/2025,14.11,Transfers
T0002893,C01604,8/11/2024,28.34,Bills
T0002894,C01202,6/8/2025,23.28,Savings
T0002895,C00559,7/26/2024,67.92,Airtime
T0002896,C01989,4/30/2024,116.23,Airtime
T0002897,C01721,11/17/2024,68.86,Airtime
T0002898,C02529,4/1/2025,73.53,Bills
T0002899,C00009,4/17/2024,67.62,Transfers
T0002900,C00080,1/22/2025,111.56,Bills
T0002901,C00721,1/10/2024,31.89,Savings
T0002902,C00290,1/10/2024,62.19,Transfers
T0002903,C01313,9/5/2024,64.92,Savings
T0002904,C00329,9/29/2024,53.28,Bills
T0002905,C02778,1/20/2025,96.66,Savings
T0002906,C02661,8/27/2024,146.64,Transfers
T0002907,C02079,11/28/2024,48.05,Transfers
T0002908,C01525,6/12/2024,58.44,Bills
T0002909,C00161,3/13/2025,53.31,Savings
T0002910,C01167,1/8/2025,53.41,Transfers
T0002911,C01536,6/21/2024,70.1,Transfers
T0002912,C02757,4/13/2024,75.83,Savings
T0002913,C00061,3/16/2024,149.9,Bills
T0002914,C01751,5/10/2024,112.87,Lending
T0002915,C00366,4/27/2025,68.13,Transfers
T0002916,C01995,2/18/2024,35.72,Transfers
T0002917,C02183,2/12/2025,15.61,Bills
T0002918,C01155,2/4/2024,45.43,Airtime
T0002919,C00623,11/2/2024,89.43,Bills
T0002920,C01292,4/19/2024,46.07,Transfers
T0002921,C02041,5/24/2025,113.27,Transfers
T0002922,C01728,10/31/2024,31.37,Airtime
T0002923,C00851,4/7/2024,37.01,Airtime
T0002924,C00967,1/9/2025,41.64,Bills
T0002925,C00409,3/18/2024,60.86,Lending
T0002926,C01441,11/29/2024,21.54,Savings
T0002927,C00147,2/10/2025,65.67,Airtime
T0002928,C01201,3/10/2025,100.9,Transfers
T0002929,C02096,10/20/2024,53.23,Lending
T0002930,C02353,8/14/2024,24.82,Bills
T0002931,C00084,10/16/2024,50.97,Airtime
T0002932,C01118,3/20/2024,68.61,Savings
T0002933,C01801,1/22/2024,43.49,Transfers
T0002934,C00098,1/19/2024,39.67,Savings
T0002935,C01110,6/6/2025,46.3,Savings
T0002936,C00209,5/30/2025,20.67,Transfers
T0002937,C01014,6/10/2024,108.47,Savings
T0002938,C01641,5/28/2024,45.28,Lending
T0002939,C02555,5/1/2024,64.12,Transfers
T0002940,C00177,4/14/2024,55.52,Airtime
T0002941,C00652,3/17/2025,51.07,Savings
T0002942,C01809,12/11/2024,104.04,Lending
T0002943,C02374,3/14/2025,14.2,Bills
T0002944,C00269,6/15/2024,68.55,Bills
T0002945,C02791,1/17/2025,90.58,Bills
T0002946,C01698,1/11/2025,60.36,Bills
T0002947,C01162,7/21/2024,60.16,Savings
T0002948,C02011,12/8/2024,58.52,Airtime
T0002949,C02010,1/14/2025,48.48,Transfers
T0002950,C00073,11/13/2024,66.01,Transfers
T0002951,C00307,12/24/2024,44.7,Lending
T0002952,C02045,2/21/2025,106.33,Savings
T0002953,C01143,7/30/2024,87.34,Lending
T0002954,C02675,6/16/2025,46.9,Lending
T0002955,C02231,6/29/2025,153.1,Bills
T0002956,C02800,6/20/2024,84.28,Bills
T0002957,C01676,5/11/2025,126.04,Transfers
T0002958,C00042,8/7/2024,105.45,Transfers
T0002959,C01769,4/13/2025,87.75,Bills
T0002960,C02913,8/19/2024,80.03,Transfers
T0002961,C00746,8/2/2024,146.97,Transfers
T0002962,C02402,4/7/2024,45.18,Savings
T0002963,C01698,8/10/2024,72.43,Savings
T0002964,C02388,2/25/2025,43.61,Transfers
T0002965,C02322,7/20/2024,44.76,Lending
T0002966,C01265,5/8/2024,75.74,Airtime
T0002967,C00680,3/7/2024,30.75,Bills
T0002968,C00018,8/26/2024,27.1,Savings
T0002969,C00505,2/19/2025,67.01,Savings
T0002970,C01502,4/7/2025,47.24,Transfers
T0002971,C01622,6/4/2024,71.92,Savings
T0002972,C02350,6/24/2025,49.44,Transfers
T0002973,C02257,3/1/2024,77.06,Lending
T0002974,C00436,4/28/2025,25.65,Airtime
T0002975,C00930,5/1/2024,56.76,Bills
T0002976,C02868,1/1/2024,25.11,Savings
T0002977,C00342,7/21/2024,34.27,Bills
T0002978,C00326,10/20/2024,103.89,Transfers
T0002979,C02370,1/22/2024,143.04,Transfers
T0002980,C01045,10/7/2024,51.88,Airtime
T0002981,C00814,3/29/2024,42.09,Savings
T0002982,C01308,8/31/2024,132.39,Transfers
T0002983,C00609,4/2/2025,77.41,Airtime
T0002984,C02251,5/17/2024,74.39,Savings
T0002985,C02481,4/26/2024,67.26,Savings
T0002986,C02316,6/12/2024,20.71,Bills
T0002987,C02754,5/25/2025,83.34,Savings
T0002988,C01240,9/5/2024,34.18,Bills
T0002989,C02689,5/8/2024,30.26,Bills
T0002990,C02365,10/12/2024,91.42,Lending
T0002991,C02418,2/21/2024,77.57,Transfers
T0002992,C02302,1/2/2025,66.97,Bills
T0002993,C01314,5/15/2025,77.65,Bills
T0002994,C02319,12/2/2024,78.24,Transfers
T0002995,C01998,4/2/2024,45.62,Transfers
T0002996,C01385,2/16/2024,54.23,Savings
T0002997,C00274,12/1/2024,79.82,Bills
T0002998,C01921,5/9/2024,69.94,Bills
T0002999,C00065,8/30/2024,35.09,Lending
T0003000,C02843,5/28/2025,59.86,Transfers
T0003001,C02952,10/28/2024,89.22,Bills
T0003002,C00071,5/15/2025,42.82,Transfers
T0003003,C00479,3/3/2024,173.71,Transfers
T0003004,C00069,5/2/2025,62.92,Savings
T0003005,C00688,3/20/2025,32.31,Airtime
T0003006,C02759,4/3/2024,71.19,Transfers
T0003007,C01902,10/14/2024,144.64,Savings
T0003008,C01272,8/5/2024,177.45,Bills
T0003009,C02722,7/17/2024,70.46,Airtime
T0003010,C00977,5/28/2025,64.96,Savings
T0003011,C02663,6/3/2025,121.55,Transfers
T0003012,C01747,1/25/2025,54.33,Bills
T0003013,C00372,4/12/2024,71.83,Transfers
T0003014,C00081,2/16/2025,110.53,Transfers
T0003015,C00847,6/4/2025,27,Transfers
T0003016,C02514,1/16/2024,152.5,Bills
T0003017,C00072,11/19/2024,42.2,Bills
T0003018,C02917,3/2/2024,173.31,Airtime
T0003019,C02402,1/15/2025,110.27,Transfers
T0003020,C01386,6/25/2025,38.01,Bills
T0003021,C00767,5/20/2024,108.71,Lending
T0003022,C01703,2/20/2024,187.93,Bills
T0003023,C00859,8/12/2024,74.89,Savings
T0003024,C01812,3/10/2024,39.61,Savings
T0003025,C00725,1/24/2025,51.79,Airtime
T0003026,C02628,4/1/2025,64.53,Savings
T0003027,C00713,1/18/2025,110.53,Bills
T0003028,C02795,2/12/2024,20.91,Savings
T0003029,C00851,1/18/2025,28.39,Lending
T0003030,C00876,8/21/2024,161.92,Bills
T0003031,C01379,5/27/2025,133.18,Transfers
T0003032,C00898,6/9/2024,34.64,Bills
T0003033,C00429,5/5/2024,45.22,Bills
T0003034,C02530,11/11/2024,69.93,Bills
T0003035,C01637,6/23/2025,207.16,Airtime
T0003036,C00333,2/20/2025,31.92,Savings
T0003037,C02542,2/15/2025,18.81,Bills
T0003038,C01042,12/31/2024,20.22,Transfers
T0003039,C02544,6/15/2025,90.47,Transfers
T0003040,C02461,3/10/2025,60.38,Airtime
T0003041,C01451,2/15/2025,12.11,Transfers
T0003042,C01736,10/1/2024,32.13,Transfers
T0003043,C00742,9/8/2024,44.13,Transfers
T0003044,C02489,2/14/2024,39.71,Transfers
T0003045,C00713,6/23/2025,34.94,Lending
T0003046,C00348,9/1/2024,161.35,Transfers
T0003047,C00210,2/28/2024,35.6,Transfers
T0003048,C01664,9/1/2024,131.36,Airtime
T0003049,C02404,12/14/2024,25.45,Airtime
T0003050,C01674,2/23/2024,76.65,Bills
T0003051,C01492,1/26/2025,83.57,Bills
T0003052,C01149,1/7/2025,48.84,Bills
T0003053,C01702,2/13/2024,162.45,Transfers
T0003054,C01346,10/27/2024,87.03,Airtime
T0003055,C01427,9/23/2024,57.61,Transfers
T0003056,C01175,1/5/2024,31.46,Airtime
T0003057,C00088,10/7/2024,15.86,Savings
T0003058,C02041,3/17/2024,75.54,Bills
T0003059,C02391,9/26/2024,89.51,Transfers
T0003060,C01696,4/26/2025,20.14,Transfers
T0003061,C02405,8/8/2024,24.86,Airtime
T0003062,C00699,2/8/2025,304.52,Bills
T0003063,C00002,8/12/2024,62.14,Bills
T0003064,C00436,3/10/2024,36.85,Transfers
T0003065,C02905,1/2/2024,30.51,Savings
T0003066,C01732,12/15/2024,95.62,Bills
T0003067,C01743,12/2/2024,86.52,Transfers
T0003068,C02081,3/18/2024,21.87,Airtime
T0003069,C01716,12/17/2024,70.99,Savings
T0003070,C02446,4/8/2024,54.68,Bills
T0003071,C01109,9/7/2024,64.52,Bills
T0003072,C01042,11/22/2024,78.03,Lending
T0003073,C01918,1/27/2024,83.67,Savings
T0003074,C02543,1/29/2024,109.61,Transfers
T0003075,C02522,11/4/2024,146.53,Transfers
T0003076,C01599,3/27/2025,44.5,Airtime
T0003077,C02447,5/10/2025,34.52,Airtime
T0003078,C01530,2/23/2025,110.19,Transfers
T0003079,C02002,2/23/2025,234.22,Airtime
T0003080,C02238,2/11/2025,43.35,Airtime
T0003081,C01830,10/15/2024,103.71,Transfers
T0003082,C01397,3/24/2024,6.67,Transfers
T0003083,C02459,8/16/2024,47.73,Savings
T0003084,C00747,12/1/2024,31.02,Bills
T0003085,C02965,7/23/2024,109.25,Transfers
T0003086,C02810,5/31/2024,68.79,Bills
T0003087,C02063,4/17/2024,61.86,Airtime
T0003088,C02138,1/25/2025,36.26,Transfers
T0003089,C01342,5/9/2024,81.53,Transfers
T0003090,C01468,5/14/2024,55.99,Transfers
T0003091,C00983,6/27/2024,26.44,Transfers
T0003092,C02690,5/11/2024,15.6,Bills
T0003093,C00955,5/27/2025,61.21,Savings
T0003094,C00555,7/3/2024,50.03,Savings
T0003095,C01210,6/17/2024,42.83,Savings
T0003096,C00860,4/23/2025,39.79,Airtime
T0003097,C02068,12/21/2024,36.05,Bills
T0003098,C00771,2/25/2024,193.11,Transfers
T0003099,C00702,3/9/2024,155.01,Transfers
T0003100,C02444,2/13/2025,39.91,Bills
T0003101,C00229,10/13/2024,20.2,Savings
T0003102,C02609,2/23/2024,91.23,Airtime
T0003103,C01832,12/18/2024,96.36,Bills
T0003104,C01900,5/27/2024,66.47,Bills
T0003105,C00183,2/11/2025,68.37,Transfers
T0003106,C02794,11/30/2024,19.01,Bills
T0003107,C00610,4/27/2024,137.92,Bills
T0003108,C00336,10/5/2024,11.28,Transfers
T0003109,C01097,7/10/2024,152.4,Savings
T0003110,C00819,2/2/2024,87.25,Savings
T0003111,C01465,10/28/2024,102.13,Transfers
T0003112,C01672,6/13/2024,78.91,Airtime
T0003113,C01378,2/27/2024,62.23,Airtime
T0003114,C01905,4/17/2024,30.87,Airtime
T0003115,C02030,4/17/2025,71.65,Savings
T0003116,C02312,3/5/2024,12.94,Lending
T0003117,C02543,6/18/2024,35.61,Bills
T0003118,C02169,11/16/2024,32.15,Airtime
T0003119,C02327,12/9/2024,31.82,Transfers
T0003120,C02276,1/14/2025,70.08,Transfers
T0003121,C02753,4/30/2025,79.26,Airtime
T0003122,C02600,12/4/2024,21.17,Bills
T0003123,C00136,1/27/2024,56.12,Transfers
T0003124,C02081,6/8/2024,47.59,Transfers
T0003125,C02760,3/14/2024,113.3,Transfers
T0003126,C01503,4/5/2025,54.83,Transfers
T0003127,C01938,4/11/2024,56.19,Airtime
T0003128,C00920,3/1/2024,119.8,Bills
T0003129,C00534,4/1/2024,59.33,Transfers
T0003130,C01110,5/30/2024,160.77,Airtime
